#PicoHarp 300  Histogram Data			02/09/2013 15:34										
#channels per curve													
11000													
#display curve no.													
0	1	2	3	4	5								
memory block no.													
P-grnf1	P-grnf2	IRF1	IRF2	4	P_redfilter								
#ns/channel													
"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"								
Counts	Counts	Counts	Counts	Counts	Counts	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.
20	9	1	5	0	5	2.258	2	2.322	0	2.2653	4	2.3377	0
17	9	3	6	0	4	2.2653	1	2.3293	0	2.2727	2	2.345	0
18	10	2	3	0	4	2.2727	3	2.3367	0	2.28	6	2.3524	0
14	8	2	4	0	5	2.28	0	2.344	0	2.2873	1	2.3597	0
14	7	5	8	0	3	2.2873	5	2.3513	0	2.2947	4	2.367	0
21	7	4	6	0	3	2.2947	1	2.3587	0	2.302	2	2.3744	0
14	6	1	6	0	3	2.302	0	2.366	0	2.3093	1	2.3817	0
14	7	1	7	0	7	2.3093	0	2.3733	0	2.3167	2	2.389	0
18	8	1	4	0	2	2.3167	1	2.3807	0	2.324	3	2.3964	0
18	6	1	5	0	2	2.324	1	2.388	0	2.3313	2	2.4037	0
17	6	1	8	0	5	2.3313	0	2.3953	0	2.3387	1	2.411	0
30	9	2	7	0	5	2.3387	0	2.4027	1	2.346	1	2.4184	0
19	10	3	4	0	4	2.346	1	2.41	0	2.3533	4	2.4257	0
31	5	2	4	0	4	2.3533	1	2.4173	0	2.3607	2	2.433	0
14	7	1	8	0	4	2.3607	1	2.4247	0	2.368	3	2.4404	0
13	8	4	5	0	4	2.368	0	2.432	1	2.3753	3	2.4477	0
22	14	2	6	0	2	2.3753	0	2.4393	2	2.3826	2	2.455	0
31	13	0	4	0	3	2.3826	0	2.4466	0	2.39	2	2.4623	1
20	6	1	8	0	3	2.39	1	2.454	0	2.3973	5	2.4697	1
17	15	2	11	0	6	2.3973	1	2.4613	1	2.4046	1	2.477	1
14	4	3	8	0	6	2.4046	2	2.4686	1	2.412	2	2.4843	1
19	9	4	4	0	4	2.412	1	2.476	0	2.4193	3	2.4917	0
21	7	0	6	0	7	2.4193	2	2.4833	0	2.4266	2	2.499	0
20	8	1	3	0	2	2.4266	2	2.4906	0	2.434	3	2.5063	0
14	12	1	7	0	2	2.434	0	2.498	1	2.4413	4	2.5137	1
21	11	2	4	0	6	2.4413	2	2.5053	2	2.4486	3	2.521	0
12	7	1	5	0	4	2.4486	1	2.5126	1	2.456	3	2.5283	0
27	6	0	5	0	1	2.456	1	2.52	2	2.4633	2	2.5357	2
19	9	0	7	0	3	2.4633	0	2.5273	2	2.4706	4	2.543	0
19	9	3	5	0	1	2.4706	0	2.5346	1	2.478	4	2.5503	3
21	8	1	3	0	2	2.478	0	2.542	1	2.4853	1	2.5577	0
21	9	2	13	0	0	2.4853	1	2.5493	4	2.4926	2	2.565	3
19	6	2	5	0	3	2.4926	0	2.5566	0	2.5001	5	2.5723	3
16	10	2	2	0	4	2.5001	1	2.5639	1	2.5073	3	2.5796	3
21	13	3	3	0	5	2.5073	2	2.5713	1	2.5146	2	2.587	2
16	7	1	7	0	2	2.5146	2	2.5786	3	2.5219	1	2.5943	1
17	9	3	4	0	3	2.5219	1	2.5859	3	2.5293	2	2.6016	3
21	8	2	6	0	4	2.5293	1	2.5933	1	2.5366	2	2.609	2
24	10	5	3	0	2	2.5366	1	2.6006	1	2.5439	3	2.6163	3
18	8	1	6	0	4	2.5439	1	2.6079	2	2.5513	3	2.6236	5
14	8	1	9	0	5	2.5513	0	2.6153	2	2.5586	1	2.631	8
14	9	3	5	0	4	2.5586	2	2.6226	2	2.5659	2	2.6383	3
17	10	1	9	0	1	2.5659	1	2.6299	4	2.5733	3	2.6456	2
16	9	5	5	0	3	2.5733	4	2.6373	6	2.5806	2	2.653	4
21	3	3	5	0	7	2.5806	1	2.6446	6	2.5879	3	2.6603	9
8	6	1	4	0	7	2.5879	1	2.6519	8	2.5953	2	2.6676	9
14	6	0	3	0	5	2.5953	2	2.6593	8	2.6026	3	2.675	12
17	2	5	5	0	1	2.6026	2	2.6666	16	2.6099	4	2.6823	12
25	9	2	4	0	5	2.6099	2	2.6739	4	2.6172	4	2.6896	15
13	11	2	6	0	6	2.6172	3	2.6812	12	2.6246	6	2.6969	17
22	6	5	9	0	3	2.6246	3	2.6886	9	2.6319	3	2.7043	25
18	9	2	5	0	3	2.6319	2	2.6959	29	2.6392	5	2.7116	39
14	10	2	5	0	4	2.6392	5	2.7032	30	2.6466	6	2.7189	62
22	5	3	5	0	6	2.6466	5	2.7106	34	2.6539	4	2.7263	91
14	13	1	3	1	4	2.6539	7	2.7179	62	2.6612	6	2.7336	128
15	9	1	3	0	9	2.6612	6	2.7252	74	2.6686	10	2.7409	198
14	6	0	0	0	9	2.6686	9	2.7326	103	2.6759	9	2.7483	310
16	6	4	10	0	4	2.6759	9	2.7399	188	2.6832	12	2.7556	550
20	7	3	5	0	5	2.6832	7	2.7472	280	2.6906	16	2.7629	905
12	6	1	6	0	0	2.6906	7	2.7546	539	2.6979	12	2.7703	1388
16	3	2	5	1	4	2.6979	21	2.7619	847	2.7052	19	2.7776	2194
17	6	3	8	0	5	2.7052	14	2.7692	1480	2.7126	23	2.7849	3487
17	7	3	5	0	8	2.7126	17	2.7765	2179	2.7199	22	2.7923	4801
21	11	4	6	0	3	2.7199	29	2.7839	3425	2.7272	33	2.7996	6457
15	7	2	4	0	2	2.7272	34	2.7912	4772	2.7345	56	2.8069	8090
15	7	2	6	0	4	2.7345	50	2.7985	6356	2.7419	64	2.8142	9559
19	4	1	5	0	1	2.7419	78	2.8059	7951	2.7492	98	2.8216	10639
23	7	1	2	0	3	2.7492	92	2.8132	9514	2.7565	175	2.8289	10984
25	6	2	10	0	4	2.7565	158	2.8205	10510	2.7639	234	2.8362	11046
18	13	0	5	0	3	2.7639	247	2.8279	11049	2.7712	374	2.8436	10224
17	5	2	1	0	2	2.7712	398	2.8352	10838	2.7785	589	2.8509	9325
18	12	1	4	0	3	2.7785	610	2.8425	10263	2.7859	908	2.8582	8087
25	6	2	8	0	5	2.7859	944	2.8499	9325	2.7932	1287	2.8656	6541
18	10	2	3	0	6	2.7932	1393	2.8572	7819	2.8005	1908	2.8729	5270
23	7	2	2	0	2	2.8005	1928	2.8645	6538	2.8079	2603	2.8802	4254
27	9	3	5	0	2	2.8079	2712	2.8719	5181	2.8152	3440	2.8876	3264
23	3	3	6	0	3	2.8152	3746	2.8792	4018	2.8225	4349	2.8949	2403
12	10	4	8	0	2	2.8225	4562	2.8865	3168	2.8299	5277	2.9022	1861
22	11	0	4	0	0	2.8299	5729	2.8938	2372	2.8372	6277	2.9096	1411
21	12	2	6	0	4	2.8372	6663	2.9012	1847	2.8445	7241	2.9169	1087
23	7	1	9	0	4	2.8445	7818	2.9085	1425	2.8518	8007	2.9242	856
18	13	1	6	0	4	2.8518	8404	2.9158	1055	2.8592	8732	2.9315	660
10	14	2	5	0	2	2.8592	9236	2.9232	832	2.8665	9246	2.9389	558
10	4	3	5	0	4	2.8665	9509	2.9305	622	2.8738	9686	2.9462	437
16	16	3	6	0	3	2.8738	10231	2.9378	518	2.8812	10068	2.9535	407
18	7	2	3	0	6	2.8812	10490	2.9452	458	2.8885	10280	2.9609	299
21	7	2	6	0	6	2.8885	10565	2.9525	372	2.8958	10514	2.9682	274
16	3	2	6	0	4	2.8958	10791	2.9598	318	2.9032	10472	2.9755	290
14	9	0	1	0	6	2.9032	11023	2.9672	279	2.9105	10594	2.9829	233
24	9	1	6	0	1	2.9105	11002	2.9745	273	2.9178	10665	2.9902	261
15	9	3	5	0	1	2.9178	10961	2.9818	264	2.9252	10620	2.9975	248
20	6	4	5	0	4	2.9252	10748	2.9892	240	2.9325	10824	3.0049	261
10	15	2	4	0	1	2.9325	10660	2.9965	246	2.9398	10880	3.0122	263
17	7	4	9	1	1	2.9398	10891	3.0038	266	2.9472	10836	3.0195	244
18	8	2	5	0	4	2.9472	10706	3.0111	251	2.9545	10683	3.0269	266
17	7	3	4	0	3	2.9545	10838	3.0185	261	2.9618	10902	3.0342	293
20	5	1	5	0	5	2.9618	10606	3.0258	243	2.9691	10765	3.0415	243
20	9	3	6	0	2	2.9691	10489	3.0331	268	2.9765	11046	3.0488	262
17	9	2	7	0	4	2.9765	10183	3.0405	291	2.9838	10741	3.0562	269
18	11	2	6	0	3	2.9838	10267	3.0478	269	2.9911	10784	3.0635	271
20	9	5	4	0	2	2.9911	10548	3.0551	280	2.9985	10628	3.0708	235
16	11	5	6	0	4	2.9985	10333	3.0625	297	3.0058	10747	3.0782	276
15	8	1	5	0	4	3.0058	10282	3.0698	265	3.0131	10674	3.0855	276
21	7	0	8	0	6	3.0131	10036	3.0771	268	3.0205	10553	3.0928	233
21	7	2	2	0	2	3.0205	9922	3.0845	240	3.0278	10691	3.1002	236
17	12	2	7	0	1	3.0278	9890	3.0918	231	3.0351	10469	3.1075	244
20	10	0	4	0	3	3.0351	9998	3.0991	243	3.0425	10778	3.1148	192
20	12	3	6	0	1	3.0425	9744	3.1065	234	3.0498	10734	3.1222	230
18	5	0	10	0	3	3.0498	9661	3.1138	239	3.0571	10825	3.1295	225
22	7	3	7	0	3	3.0571	9359	3.1211	229	3.0645	10703	3.1368	219
16	9	2	6	0	5	3.0645	9589	3.1284	220	3.0718	10575	3.1442	238
18	11	3	7	0	8	3.0718	9643	3.1358	213	3.0791	10863	3.1515	232
21	7	1	4	0	1	3.0791	9533	3.1431	236	3.0864	10775	3.1588	242
16	10	0	8	0	3	3.0864	9277	3.1504	202	3.0938	10626	3.1661	258
16	9	2	6	0	5	3.0938	9543	3.1578	238	3.1011	10923	3.1735	237
15	6	3	6	0	4	3.1011	9277	3.1651	251	3.1084	10854	3.1808	271
17	6	3	3	0	6	3.1084	9268	3.1724	253	3.1158	10642	3.1881	292
18	0	3	7	0	4	3.1158	8965	3.1798	243	3.1231	10690	3.1955	258
25	8	2	10	0	3	3.1231	9126	3.1871	267	3.1304	10849	3.2028	246
26	8	0	7	0	3	3.1304	9096	3.1944	280	3.1378	10610	3.2101	276
20	6	1	7	0	1	3.1378	9063	3.2018	283	3.1451	10670	3.2175	266
18	9	2	5	0	1	3.1451	9204	3.2091	270	3.1524	10719	3.2248	282
18	12	5	3	0	2	3.1524	9005	3.2164	271	3.1598	10724	3.2321	263
13	10	2	8	0	2	3.1598	8712	3.2238	279	3.1671	10642	3.2395	296
15	7	4	7	0	4	3.1671	8912	3.2311	263	3.1744	10685	3.2468	239
14	5	1	7	0	2	3.1744	8918	3.2384	267	3.1818	10958	3.2541	233
22	8	3	6	0	3	3.1818	8863	3.2457	245	3.1891	10736	3.2615	248
13	13	3	7	0	3	3.1891	8848	3.2531	215	3.1964	10484	3.2688	238
16	5	1	4	0	1	3.1964	8700	3.2604	221	3.2037	10722	3.2761	228
17	8	0	2	0	1	3.2037	8683	3.2677	248	3.2111	10620	3.2834	195
18	9	1	4	0	3	3.2111	8505	3.2751	224	3.2184	10610	3.2908	175
16	10	4	1	0	3	3.2184	8480	3.2824	191	3.2257	10603	3.2981	153
31	6	3	7	0	7	3.2257	8536	3.2897	164	3.2331	10880	3.3054	135
26	5	0	2	0	5	3.2331	8310	3.2971	142	3.2404	10643	3.3128	133
30	4	3	6	0	1	3.2404	8477	3.3044	139	3.2477	10473	3.3201	95
13	11	1	4	0	5	3.2477	8417	3.3117	139	3.2551	10566	3.3274	76
21	10	2	4	0	5	3.2551	8187	3.3191	114	3.2624	10731	3.3348	91
15	11	2	4	0	5	3.2624	8173	3.3264	89	3.2697	10695	3.3421	71
23	11	4	8	0	1	3.2697	8309	3.3337	82	3.2771	10603	3.3494	48
18	13	3	8	0	7	3.2771	8074	3.3411	64	3.2844	10525	3.3568	58
20	10	1	5	0	7	3.2844	8107	3.3484	68	3.2917	10506	3.3641	45
22	7	4	2	0	1	3.2917	8065	3.3557	57	3.299	10559	3.3714	52
21	3	0	7	0	4	3.299	8012	3.363	54	3.3064	10636	3.3788	52
20	9	2	2	0	2	3.3064	8100	3.3704	51	3.3137	10475	3.3861	31
20	11	2	4	0	6	3.3137	7968	3.3777	49	3.321	10479	3.3934	45
13	10	3	6	0	4	3.321	7733	3.385	36	3.3284	10501	3.4007	48
14	7	1	4	0	2	3.3284	7850	3.3924	44	3.3357	10370	3.4081	42
23	6	1	4	0	4	3.3357	7870	3.3997	54	3.343	10537	3.4154	44
15	9	1	6	0	3	3.343	7711	3.407	58	3.3504	10421	3.4227	48
21	8	4	3	0	5	3.3504	7494	3.4144	52	3.3577	10520	3.4301	40
29	9	1	8	0	1	3.3577	7517	3.4217	43	3.365	10503	3.4374	43
18	11	2	7	0	6	3.365	7522	3.429	41	3.3724	10473	3.4447	41
20	15	2	4	0	3	3.3724	7462	3.4364	29	3.3797	10382	3.4521	28
16	6	1	7	0	1	3.3797	7218	3.4437	37	3.387	10298	3.4594	41
20	5	1	5	0	8	3.387	7470	3.451	35	3.3944	10326	3.4667	28
15	12	2	1	0	5	3.3944	7260	3.4584	23	3.4017	10336	3.4741	30
20	7	2	3	0	6	3.4017	7350	3.4657	25	3.409	10571	3.4814	20
24	9	4	5	0	6	3.409	7078	3.473	31	3.4163	10242	3.4887	30
25	6	1	6	0	3	3.4163	7116	3.4803	30	3.4237	10288	3.496	24
18	7	0	7	0	3	3.4237	7118	3.4877	19	3.431	10493	3.5034	18
16	4	1	5	0	6	3.431	7136	3.495	21	3.4383	10195	3.5107	33
22	7	3	8	0	6	3.4383	7090	3.5023	20	3.4457	10207	3.518	17
23	9	1	3	0	2	3.4457	6983	3.5097	28	3.453	10208	3.5254	29
26	8	2	6	0	5	3.453	6888	3.517	25	3.4603	10190	3.5327	20
25	3	2	8	0	4	3.4603	6916	3.5243	22	3.4677	10221	3.54	20
15	8	3	6	0	6	3.4677	6688	3.5317	13	3.475	10126	3.5474	14
12	9	3	3	0	9	3.475	6626	3.539	22	3.4823	10131	3.5547	20
12	8	4	7	1	2	3.4823	6701	3.5463	18	3.4897	10069	3.562	22
21	5	2	3	0	5	3.4897	6553	3.5537	22	3.497	10007	3.5694	16
27	10	0	7	0	3	3.497	6646	3.561	21	3.5043	10064	3.5767	20
13	12	2	8	0	3	3.5043	6469	3.5683	17	3.5117	10047	3.584	18
22	4	3	12	0	1	3.5117	6621	3.5757	22	3.519	10025	3.5914	14
13	8	1	8	0	3	3.519	6436	3.583	15	3.5263	10099	3.5987	19
23	10	2	7	0	5	3.5263	6425	3.5903	22	3.5336	9993	3.606	22
17	11	4	5	0	3	3.5336	6433	3.5976	18	3.541	9873	3.6133	11
31	2	3	8	0	2	3.541	6354	3.605	26	3.5483	9890	3.6207	14
18	8	2	9	0	2	3.5483	6195	3.6123	13	3.5556	9906	3.628	14
17	2	2	4	0	4	3.5556	6035	3.6196	13	3.563	9987	3.6353	13
21	4	1	4	0	2	3.563	6062	3.627	13	3.5703	9845	3.6427	14
18	5	3	2	0	1	3.5703	6216	3.6343	13	3.5776	9806	3.65	12
20	10	0	4	0	2	3.5776	6101	3.6416	9	3.585	9864	3.6573	6
19	10	3	2	0	2	3.585	5950	3.649	10	3.5923	9913	3.6647	13
15	7	2	2	0	1	3.5923	5890	3.6563	14	3.5996	9806	3.672	9
16	6	2	4	0	3	3.5996	5779	3.6636	11	3.607	9830	3.6793	12
21	4	0	3	0	4	3.607	5779	3.671	16	3.6143	9489	3.6867	10
22	7	3	4	0	5	3.6143	5951	3.6783	17	3.6216	9834	3.694	9
33	6	2	6	0	1	3.6216	5828	3.6856	10	3.629	9576	3.7013	6
20	8	3	6	0	3	3.629	5652	3.693	3	3.6363	9692	3.7087	8
12	4	2	6	0	4	3.6363	5616	3.7003	8	3.6436	9524	3.716	13
21	4	3	3	0	4	3.6436	5480	3.7076	7	3.6509	9552	3.7233	11
19	8	2	6	0	5	3.6509	5571	3.7149	4	3.6583	9603	3.7306	11
20	5	3	4	0	8	3.6583	5532	3.7223	11	3.6656	9764	3.738	8
15	7	3	9	0	7	3.6656	5512	3.7296	10	3.6729	9461	3.7453	9
18	6	3	10	0	3	3.6729	5474	3.7369	15	3.6803	9498	3.7526	10
29	6	3	2	0	3	3.6803	5390	3.7443	8	3.6876	9451	3.76	10
16	7	3	2	0	3	3.6876	5326	3.7516	5	3.6949	9336	3.7673	14
18	12	3	5	0	6	3.6949	5370	3.7589	13	3.7023	9503	3.7746	14
25	13	2	7	0	1	3.7023	5379	3.7663	4	3.7096	9356	3.782	12
20	2	2	4	0	4	3.7096	5159	3.7736	15	3.7169	9359	3.7893	14
25	6	1	5	0	3	3.7169	5269	3.7809	10	3.7243	9355	3.7966	16
18	7	3	8	0	1	3.7243	5169	3.7883	15	3.7316	9236	3.804	9
17	4	2	3	0	4	3.7316	5230	3.7956	13	3.7389	9109	3.8113	11
16	8	4	6	0	2	3.7389	5226	3.8029	13	3.7463	9189	3.8186	9
18	9	3	5	0	2	3.7463	4987	3.8103	11	3.7536	9345	3.826	10
17	9	2	10	0	3	3.7536	4997	3.8176	5	3.7609	9403	3.8333	7
24	9	1	3	0	2	3.7609	5032	3.8249	6	3.7682	9298	3.8406	4
18	3	2	6	0	0	3.7682	4950	3.8322	5	3.7756	9203	3.8479	3
12	8	2	8	0	0	3.7756	4948	3.8396	2	3.7829	8970	3.8553	3
16	5	1	5	0	3	3.7829	4828	3.8469	5	3.7902	9242	3.8626	1
20	6	5	5	0	1	3.7902	4835	3.8542	5	3.7976	9311	3.8699	2
13	8	4	4	0	4	3.7976	4849	3.8616	5	3.8049	9322	3.8773	4
15	13	1	6	0	9	3.8049	4742	3.8689	2	3.8122	9036	3.8846	4
16	8	3	4	0	4	3.8122	4739	3.8762	2	3.8196	9119	3.8919	3
15	7	0	4	0	2	3.8196	4762	3.8836	2	3.8269	9323	3.8993	0
20	7	1	3	0	3	3.8269	4756	3.8909	4	3.8342	9178	3.9066	3
21	7	3	6	0	3	3.8342	4723	3.8982	2	3.8416	9054	3.9139	2
15	9	1	3	0	0	3.8416	4635	3.9056	2	3.8489	8987	3.9213	1
11	7	1	5	0	5	3.8489	4554	3.9129	2	3.8562	8911	3.9286	3
24	4	0	9	0	6	3.8562	4525	3.9202	4	3.8636	8885	3.9359	2
17	15	7	3	1	5	3.8636	4448	3.9276	4	3.8709	9026	3.9433	2
18	11	1	7	0	2	3.8709	4505	3.9349	2	3.8782	8936	3.9506	6
17	9	2	3	0	4	3.8782	4554	3.9422	2	3.8855	8848	3.9579	6
20	8	0	3	0	8	3.8855	4386	3.9495	6	3.8929	8861	3.9652	2
19	5	3	9	0	3	3.8929	4433	3.9569	4	3.9002	8806	3.9726	4
15	7	2	4	0	5	3.9002	4311	3.9642	3	3.9075	8882	3.9799	10
20	10	1	6	0	1	3.9075	4320	3.9715	4	3.9149	9032	3.9872	10
16	8	4	5	0	1	3.9149	4364	3.9789	5	3.9222	8957	3.9946	10
21	10	7	6	0	4	3.9222	4371	3.9862	5	3.9295	8776	4.0019	9
18	5	5	6	0	5	3.9295	4330	3.9935	6	3.9369	8839	4.0092	7
13	9	1	8	0	2	3.9369	4277	4.0009	6	3.9442	8812	4.0166	8
15	12	4	6	0	1	3.9442	4327	4.0082	4	3.9515	8670	4.0239	13
17	8	4	1	0	8	3.9515	4186	4.0155	7	3.9589	8801	4.0312	8
19	5	1	4	0	4	3.9589	4089	4.0229	8	3.9662	8666	4.0386	5
22	6	1	5	0	6	3.9662	4075	4.0302	12	3.9735	8834	4.0459	6
20	11	2	10	0	5	3.9735	4125	4.0375	5	3.9809	8861	4.0532	6
28	7	1	5	0	3	3.9809	4106	4.0449	8	3.9882	8537	4.0606	6
22	7	3	8	0	3	3.9882	4017	4.0522	5	3.9955	8760	4.0679	1
21	9	1	8	0	3	3.9955	3991	4.0595	1	4.0028	8515	4.0752	5
16	10	3	6	0	3	4.0028	3908	4.0668	4	4.0102	8619	4.0825	1
16	6	2	8	0	3	4.0102	3934	4.0742	3	4.0175	8543	4.0899	3
16	9	2	9	0	3	4.0175	3909	4.0815	8	4.0248	8795	4.0972	1
22	6	2	3	0	1	4.0248	3820	4.0888	2	4.0322	8562	4.1045	3
29	8	1	8	1	2	4.0322	3885	4.0962	2	4.0395	8694	4.1119	0
14	6	2	1	0	3	4.0395	3742	4.1035	1	4.0468	8420	4.1192	3
16	11	2	5	0	3	4.0468	3783	4.1108	5	4.0542	8577	4.1265	0
21	10	3	5	0	1	4.0542	3845	4.1182	0	4.0615	8559	4.1339	1
18	14	3	7	0	2	4.0615	3769	4.1255	1	4.0688	8680	4.1412	0
19	3	2	5	0	6	4.0688	3686	4.1328	1	4.0762	8349	4.1485	3
18	9	0	10	0	5	4.0762	3717	4.1402	2	4.0835	8512	4.1559	2
24	6	1	9	0	5	4.0835	3710	4.1475	0	4.0908	8427	4.1632	0
16	8	2	5	0	3	4.0908	3611	4.1548	2	4.0982	8412	4.1705	1
22	7	2	8	0	3	4.0982	3663	4.1622	3	4.1055	8366	4.1779	0
23	5	4	7	0	3	4.1055	3595	4.1695	1	4.1128	8409	4.1852	0
27	7	1	1	0	3	4.1128	3555	4.1768	1	4.1201	8388	4.1925	3
28	8	2	5	0	2	4.1201	3633	4.1841	2	4.1275	8389	4.1998	2
23	1	0	5	0	6	4.1275	3523	4.1915	2	4.1348	8162	4.2072	1
21	6	3	9	0	6	4.1348	3501	4.1988	2	4.1421	8149	4.2145	0
15	6	1	9	0	3	4.1421	3405	4.2061	2	4.1495	8353	4.2218	0
19	5	3	4	0	4	4.1495	3442	4.2135	0	4.1568	8147	4.2292	0
12	9	6	7	0	0	4.1568	3447	4.2208	1	4.1641	8348	4.2365	0
18	13	1	4	0	3	4.1641	3408	4.2281	0	4.1715	8181	4.2438	1
23	7	3	5	0	2	4.1715	3312	4.2355	1	4.1788	8257	4.2512	1
23	11	2	7	0	0	4.1788	3303	4.2428	0	4.1861	8240	4.2585	1
12	8	3	4	0	5	4.1861	3402	4.2501	0	4.1935	8125	4.2658	0
19	5	6	4	0	2	4.1935	3381	4.2575	1	4.2008	8251	4.2732	0
19	17	1	5	0	5	4.2008	3385	4.2648	1	4.2081	8312	4.2805	0
15	9	1	4	0	6	4.2081	3276	4.2721	0	4.2155	7857	4.2878	1
26	9	4	3	1	2	4.2155	3353	4.2795	0	4.2228	8085	4.2952	1
18	8	3	7	0	4	4.2228	3256	4.2868	0	4.2301	8074	4.3025	0
22	8	0	6	0	3	4.2301	3272	4.2941	0	4.2374	7975	4.3098	2
12	3	3	3	0	5	4.2374	3152	4.3014	0	4.2448	8062	4.3171	0
20	16	2	3	0	4	4.2448	3172	4.3088	2	4.2521	7988	4.3245	0
9	7	3	7	0	4	4.2521	3098	4.3161	0	4.2594	8070	4.3318	1
20	4	4	4	0	5	4.2594	3133	4.3234	0	4.2668	8139	4.3391	0
18	7	2	4	0	1	4.2668	3168	4.3308	0	4.2741	8204	4.3465	0
18	4	1	2	2	5	4.2741	3076	4.3381	2	4.2814	7943	4.3538	1
19	7	3	7	0	3	4.2814	3134	4.3454	0	4.2888	7877	4.3611	0
13	6	1	3	0	2	4.2888	2978	4.3528	0	4.2961	7882	4.3685	2
24	10	1	7	0	4	4.2961	3087	4.3601	1	4.3034	8068	4.3758	1
17	5	3	8	0	5	4.3034	2924	4.3674	0	4.3108	8012	4.3831	1
21	12	1	4	0	3	4.3108	3010	4.3748	0	4.3181	8020	4.3905	0
18	9	0	7	0	6	4.3181	3028	4.3821	0	4.3254	7842	4.3978	2
17	7	2	7	0	4	4.3254	2986	4.3894	0	4.3328	7823	4.4051	0
22	7	1	6	0	3	4.3328	2887	4.3967	0	4.3401	7921	4.4125	0
20	8	3	3	0	1	4.3401	2916	4.4041	0	4.3474	7898	4.4198	1
14	6	7	6	0	3	4.3474	2906	4.4114	0	4.3547	7699	4.4271	0
24	4	2	5	0	3	4.3547	2819	4.4187	0	4.3621	7776	4.4344	0
16	6	1	7	0	8	4.3621	2888	4.4261	0	4.3694	7772	4.4418	0
19	6	5	6	0	5	4.3694	2893	4.4334	0	4.3767	7659	4.4491	0
16	10	2	4	0	2	4.3767	2795	4.4407	0	4.3841	7734	4.4564	0
20	5	0	7	0	3	4.3841	2799	4.4481	0	4.3914	7728	4.4638	1
18	3	2	7	0	6	4.3914	2804	4.4554	0	4.3987	7753	4.4711	2
19	7	2	9	0	3	4.3987	2764	4.4627	1	4.4061	7583	4.4784	1
12	4	3	5	0	2	4.4061	2727	4.4701	0	4.4134	7760	4.4858	0
19	11	1	5	0	2	4.4134	2592	4.4774	0	4.4207	7625	4.4931	0
21	8	2	5	0	4	4.4207	2765	4.4847	0	4.4281	7582	4.5004	0
21	7	3	6	0	4	4.4281	2746	4.4921	2	4.4354	7558	4.5078	0
23	2	0	8	0	2	4.4354	2737	4.4994	1	4.4427	7610	4.5151	0
20	10	1	8	0	8	4.4427	2731	4.5067	0	4.4501	7520	4.5224	0
29	6	3	7	0	3	4.4501	2618	4.514	0	4.4574	7718	4.5298	1
25	12	4	8	0	6	4.4574	2699	4.5214	1	4.4647	7608	4.5371	0
16	10	0	6	0	4	4.4647	2608	4.5287	0	4.472	7531	4.5444	0
20	5	4	6	0	0	4.472	2656	4.536	0	4.4794	7459	4.5517	0
17	5	1	6	0	4	4.4794	2542	4.5434	0	4.4867	7406	4.5591	1
21	10	1	6	0	1	4.4867	2553	4.5507	0	4.494	7459	4.5664	0
17	5	3	8	0	5	4.494	2544	4.558	1	4.5014	7467	4.5737	0
21	8	0	7	0	3	4.5014	2523	4.5654	0	4.5087	7523	4.5811	0
22	12	3	5	0	2	4.5087	2480	4.5727	0	4.516	7454	4.5884	0
22	5	0	4	0	4	4.516	2550	4.58	0	4.5234	7333	4.5957	0
24	13	0	2	0	2	4.5234	2527	4.5874	0	4.5307	7424	4.6031	0
18	11	1	4	0	0	4.5307	2436	4.5947	0	4.538	7404	4.6104	0
17	11	0	5	0	4	4.538	2433	4.602	0	4.5454	7469	4.6177	1
21	1	1	3	0	6	4.5454	2407	4.6094	0	4.5527	7599	4.6251	0
17	7	2	8	0	2	4.5527	2439	4.6167	0	4.56	7317	4.6324	0
15	8	2	4	0	3	4.56	2435	4.624	0	4.5674	7263	4.6397	0
20	9	1	3	0	3	4.5674	2384	4.6313	0	4.5747	7267	4.6471	1
12	8	3	7	0	5	4.5747	2373	4.6387	0	4.582	7322	4.6544	0
10	5	2	3	0	3	4.582	2433	4.646	0	4.5893	7392	4.6617	1
13	7	5	7	0	4	4.5893	2358	4.6533	0	4.5967	7178	4.669	0
16	7	5	6	0	0	4.5967	2316	4.6607	1	4.604	7325	4.6764	0
17	4	2	8	0	5	4.604	2298	4.668	0	4.6113	7156	4.6837	0
20	7	1	7	0	5	4.6113	2238	4.6753	0	4.6187	7035	4.691	0
20	9	1	3	0	4	4.6187	2261	4.6827	0	4.626	7165	4.6984	0
19	6	0	4	0	1	4.626	2197	4.69	0	4.6333	7263	4.7057	0
12	6	0	7	0	5	4.6333	2229	4.6973	0	4.6407	7113	4.713	1
26	7	2	6	0	1	4.6407	2236	4.7047	0	4.648	7195	4.7204	1
11	14	1	1	0	3	4.648	2262	4.712	0	4.6553	6912	4.7277	1
21	14	3	2	0	4	4.6553	2302	4.7193	1	4.6627	6993	4.735	0
18	6	1	7	1	3	4.6627	2163	4.7267	0	4.67	7237	4.7424	0
20	8	2	9	0	4	4.67	2253	4.734	0	4.6773	7031	4.7497	0
20	15	2	2	0	5	4.6773	2138	4.7413	0	4.6847	7045	4.757	0
16	7	0	6	0	3	4.6847	2113	4.7486	0	4.692	6995	4.7644	0
16	5	2	5	0	7	4.692	2175	4.756	0	4.6993	6923	4.7717	0
19	9	2	6	0	4	4.6993	2136	4.7633	1	4.7066	7059	4.779	0
